"Program","Size","Complexity","Engine","Batch","Query","Target","Output","Results"
">-ooo","5","H","davinci","AS I","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 000\nOutput:","-","-","1"
">-ooo","5","H","davinci","AS I","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 11\nOutput:","000","-","0"
">-ooo","5","H","davinci","AS I","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 0\nOutput:","111","-","0"
">-ooo","5","H","davinci","AS I","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 010\nOutput:","000","-","0"
">-ooo","5","H","davinci","AS I","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 011\nOutput:","000","-","0"
">-ooo","5","H","davinci","AS II","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 000\nOutput:","-","000","0"
">-ooo","5","H","davinci","AS II","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 11\nOutput:","000","000","1"
">-ooo","5","H","davinci","AS II","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 0\nOutput:","111","000","0"
">-ooo","5","H","davinci","AS II","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 010\nOutput:","000","-","0"
">-ooo","5","H","davinci","AS II","Input: 00101\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 011\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 11\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 110\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
"-ooo-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 111\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 0\nOutput:","-","-","1"
"-ooo-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 11\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 110\nOutput:","000","010","0"
"-ooo-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 00\nOutput:","-","-","1"
"-ooo-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 111\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 0\nOutput:","-","-","1"
"-ooo-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 11\nOutput:","000","000","1"
"-ooo-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 110\nOutput:","000","000","1"
"-ooo-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 00\nOutput:","-","000","0"
"-ooo-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 111\nOutput:","000","000","1"
"-ooo-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 0\nOutput:","-","000","0"
"+[o>o]","6","H","davinci","WS","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 0\nOutput:","1","1","1"
"+[o>o]","6","H","davinci","WS","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 1011\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","WS","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 1100\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","WS","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 1101\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","WS","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 011\nOutput:","11111","-","0"
"+[o>o]","6","H","davinci","AS I","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 0\nOutput:","1","1","1"
"+[o>o]","6","H","davinci","AS I","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1011\nOutput:","-","11101","0"
"+[o>o]","6","H","davinci","AS I","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1100\nOutput:","-","11101","0"
"+[o>o]","6","H","davinci","AS I","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1101\nOutput:","-","11101","0"
"+[o>o]","6","H","davinci","AS I","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 011\nOutput:","11111","11101","0"
"+[o>o]","6","H","davinci","AS II","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 0\nOutput:","1","1","1"
"+[o>o]","6","H","davinci","AS II","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 1011\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","AS II","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 1100\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","AS II","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 1101\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","AS II","Input: 100\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 011\nOutput:","11111","-","0"
">oo>o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 1111\nOutput:","111","-","0"
">oo>o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 1011\nOutput:","001","-","0"
">oo>o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 1\nOutput:","-","0","0"
">oo>o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 0\nOutput:","-","0","0"
">oo>o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 111\nOutput:","111","000","0"
">oo>o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1111\nOutput:","111","1111","0"
">oo>o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1011\nOutput:","001","111","0"
">oo>o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1\nOutput:","-","0","0"
">oo>o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 0\nOutput:","-","0","0"
">oo>o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 111\nOutput:","111","111","1"
">oo>o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 1111\nOutput:","111","111","1"
">oo>o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 1011\nOutput:","001","111","0"
">oo>o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 1\nOutput:","-","1","0"
">oo>o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 0\nOutput:","-","0","0"
">oo>o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 100\nOutput: 000\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 111\nOutput:","111","111","1"
">>oo<o","6","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 0011\nOutput:","110","0010","0"
">>oo<o","6","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 111\nOutput:","111","000","0"
">>oo<o","6","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 00011\nOutput:","000","00000","0"
">>oo<o","6","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 0100\nOutput:","001","001","1"
">>oo<o","6","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 0101\nOutput:","001","0100","0"
">>oo<o","6","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 0011\nOutput:","110","0110","0"
">>oo<o","6","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 111\nOutput:","111","111","1"
">>oo<o","6","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 00011\nOutput:","000","01011","0"
">>oo<o","6","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 0100\nOutput:","001","0110","0"
">>oo<o","6","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 0101\nOutput:","001","0110","0"
">>oo<o","6","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 110\nOutput: 001\n\nInput: 0011\nOutput:","110","0110","0"
">>oo<o","6","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 110\nOutput: 001\n\nInput: 111\nOutput:","111","011","0"
">>oo<o","6","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 110\nOutput: 001\n\nInput: 00011\nOutput:","000","01011","0"
">>oo<o","6","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 110\nOutput: 001\n\nInput: 0100\nOutput:","001","0110","0"
">>oo<o","6","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1000\nOutput: 000\n\nInput: 100\nOutput: 000\n\nInput: 101\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 110\nOutput: 001\n\nInput: 0101\nOutput:","001","0110","0"
">-o<o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 00000\nOutput:","-","-","1"
">-o<o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 0010\nOutput:","-","-","1"
">-o<o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 001\nOutput:","-","-","1"
">-o<o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 0011\nOutput:","-","-","1"
">-o<o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput:","00","-","0"
">-o<o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 00000\nOutput:","-","-","1"
">-o<o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 0010\nOutput:","-","-","1"
">-o<o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 001\nOutput:","-","-","1"
">-o<o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 0011\nOutput:","-","-","1"
">-o<o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 01\nOutput:","00","-","0"
">-o<o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 00000\nOutput:","-","-","1"
">-o<o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 0010\nOutput:","-","-","1"
">-o<o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 001\nOutput:","-","-","1"
">-o<o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 0011\nOutput:","-","-","1"
">-o<o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 000\nOutput: -\n\nInput: 01\nOutput:","00","-","0"
">+o>-o","6","H","davinci","WS","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 0010\nOutput:","10","-","0"
">+o>-o","6","H","davinci","WS","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 100\nOutput:","1","-","0"
">+o>-o","6","H","davinci","WS","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 11\nOutput:","-","-","1"
">+o>-o","6","H","davinci","WS","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 0\nOutput:","01","-","0"
">+o>-o","6","H","davinci","WS","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 00\nOutput:","11","-","0"
">+o>-o","6","H","davinci","AS I","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 0010\nOutput:","10","-","0"
">+o>-o","6","H","davinci","AS I","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 100\nOutput:","1","-","0"
">+o>-o","6","H","davinci","AS I","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 11\nOutput:","-","-","1"
">+o>-o","6","H","davinci","AS I","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 0\nOutput:","01","-","0"
">+o>-o","6","H","davinci","AS I","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 00\nOutput:","11","-","0"
">+o>-o","6","H","davinci","AS II","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 1110\nOutput: -\n\nInput: 1111\nOutput: -\n\nInput: 10\nOutput: 11\n\nInput: 0010\nOutput:","10","11","0"
">+o>-o","6","H","davinci","AS II","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 1110\nOutput: -\n\nInput: 1111\nOutput: -\n\nInput: 10\nOutput: 11\n\nInput: 100\nOutput:","1","11","0"
">+o>-o","6","H","davinci","AS II","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 1110\nOutput: -\n\nInput: 1111\nOutput: -\n\nInput: 10\nOutput: 11\n\nInput: 11\nOutput:","-","10","0"
">+o>-o","6","H","davinci","AS II","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 1110\nOutput: -\n\nInput: 1111\nOutput: -\n\nInput: 10\nOutput: 11\n\nInput: 0\nOutput:","01","-","0"
">+o>-o","6","H","davinci","AS II","Input: 111\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 1110\nOutput: -\n\nInput: 1111\nOutput: -\n\nInput: 10\nOutput: 11\n\nInput: 00\nOutput:","11","-","0"
"[ooo-]","6","H","davinci","WS","Input: 0011\nOutput: 000\n\nInput: 0010\nOutput:","000","0011","0"
"[ooo-]","6","H","davinci","WS","Input: 0011\nOutput: 000\n\nInput: 10010\nOutput:","111000","0010","0"
"[ooo-]","6","H","davinci","WS","Input: 0011\nOutput: 000\n\nInput: 10011\nOutput:","111000","0001","0"
"[ooo-]","6","H","davinci","WS","Input: 0011\nOutput: 000\n\nInput: 0011\nOutput:","000","0010","0"
"[ooo-]","6","H","davinci","WS","Input: 0011\nOutput: 000\n\nInput: 0100\nOutput:","000","0011","0"
"[ooo-]","6","H","davinci","AS I","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 0010\nOutput:","000","0011","0"
"[ooo-]","6","H","davinci","AS I","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 10010\nOutput:","111000","010101","0"
"[ooo-]","6","H","davinci","AS I","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 10011\nOutput:","111000","0011","0"
"[ooo-]","6","H","davinci","AS I","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 0011\nOutput:","000","000","1"
"[ooo-]","6","H","davinci","AS I","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 0100\nOutput:","000","0001","0"
"[ooo-]","6","H","davinci","AS II","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 111000\n\nInput: 00\nOutput: 000\n\nInput: 0\nOutput: 000\n\nInput: 0010\nOutput:","000","000","1"
"[ooo-]","6","H","davinci","AS II","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 111000\n\nInput: 00\nOutput: 000\n\nInput: 0\nOutput: 000\n\nInput: 10010\nOutput:","111000","111000","1"
"[ooo-]","6","H","davinci","AS II","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 111000\n\nInput: 00\nOutput: 000\n\nInput: 0\nOutput: 000\n\nInput: 10011\nOutput:","111000","111000","1"
"[ooo-]","6","H","davinci","AS II","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 111000\n\nInput: 00\nOutput: 000\n\nInput: 0\nOutput: 000\n\nInput: 0011\nOutput:","000","000","1"
"[ooo-]","6","H","davinci","AS II","Input: 0011\nOutput: 000\n\nInput: 10\nOutput: 111000\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 111000\n\nInput: 00\nOutput: 000\n\nInput: 0\nOutput: 000\n\nInput: 0100\nOutput:","000","0100","0"
">-oo<o","6","H","davinci","WS","Input: 111\nOutput: 001\n\nInput: 0110\nOutput:","000","000","1"
">-oo<o","6","H","davinci","WS","Input: 111\nOutput: 001\n\nInput: 1\nOutput:","111","0","0"
">-oo<o","6","H","davinci","WS","Input: 111\nOutput: 001\n\nInput: 00101\nOutput:","-","011","0"
">-oo<o","6","H","davinci","WS","Input: 111\nOutput: 001\n\nInput: 0111\nOutput:","000","000","1"
">-oo<o","6","H","davinci","WS","Input: 111\nOutput: 001\n\nInput: 101\nOutput:","-","000","0"
">-oo<o","6","H","davinci","AS I","Input: 111\nOutput: 001\n\nInput: 01\nOutput: 000\n\nInput: 10\nOutput: -\n\nInput: 0110\nOutput:","000","-","0"
">-oo<o","6","H","davinci","AS I","Input: 111\nOutput: 001\n\nInput: 01\nOutput: 000\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput:","111","-","0"
">-oo<o","6","H","davinci","AS I","Input: 111\nOutput: 001\n\nInput: 01\nOutput: 000\n\nInput: 10\nOutput: -\n\nInput: 00101\nOutput:","-","01010","0"
">-oo<o","6","H","davinci","AS I","Input: 111\nOutput: 001\n\nInput: 01\nOutput: 000\n\nInput: 10\nOutput: -\n\nInput: 0111\nOutput:","000","-","0"
">-oo<o","6","H","davinci","AS I","Input: 111\nOutput: 001\n\nInput: 01\nOutput: 000\n\nInput: 10\nOutput: -\n\nInput: 101\nOutput:","-","-","1"
">-oo<o","6","H","davinci","AS II","Input: 111\nOutput: 001\n\nInput: 01\nOutput: 000\n\nInput: 10\nOutput: -\n\nInput: 11\nOutput: 001\n\nInput: 00\nOutput: -\n\nInput: 0101\nOutput: 000\n\nInput: 0110\nOutput:","000","001","0"
">-oo<o","6","H","davinci","AS II","Input: 111\nOutput: 001\n\nInput: 01\nOutput: 000\n\nInput: 10\nOutput: -\n\nInput: 11\nOutput: 001\n\nInput: 00\nOutput: -\n\nInput: 0101\nOutput: 000\n\nInput: 1\nOutput:","111","-","0"
